harness,kind,category,name,covered,our_equivalent,similar_to,decision,path,description
claude-plugins-official,command,commands,modernize-map,no,,,,plugins/code-modernization/commands/modernize-map.md,"Dependency & topology mapping — call graphs, data lineage, batch flows, rendered as navigable diagrams"
claude-plugins-official,command,commands,modernize-preflight,no,,,,plugins/code-modernization/commands/modernize-preflight.md,"Environment readiness check — analysis tools, build toolchain, source completeness, telemetry access"
claude-plugins-official,command,commands,modernize-reimagine,no,,,,plugins/code-modernization/commands/modernize-reimagine.md,"Multi-agent greenfield rebuild — extract specs from legacy, design AI-native, scaffold & validate with HITL"
claude-plugins-official,command,commands,modernize-status,no,,harness-status (67%),,plugins/code-modernization/commands/modernize-status.md,"Where am I in the modernization workflow — artifact inventory, staleness, secrets hygiene, next step"
claude-plugins-official,command,commands,modernize-transform,no,,,,plugins/code-modernization/commands/modernize-transform.md,Transform one legacy module to the target stack — idiomatic rewrite with behavior-equivalence tests
claude-plugins-official,command,commands,modernize-uplift,no,,,,plugins/code-modernization/commands/modernize-uplift.md,"Same-stack version uplift (e.g. .NET Framework 4.8 → .NET 8) — preserve the code, fix the version deltas, prove equivalence by running one test suite on both runtimes"
claude-plugins-official,command,commands,new-sdk-app,no,,,,plugins/agent-sdk-dev/commands/new-sdk-app.md,Create and setup a new Claude Agent SDK application
claude-plugins-official,command,commands,ralph-loop,no,,,,plugins/ralph-loop/commands/ralph-loop.md,Start Ralph Loop in current session
claude-plugins-official,command,commands,review-pr,no,,,,plugins/pr-review-toolkit/commands/review-pr.md,Comprehensive PR review using specialized agents
claude-plugins-official,command,commands,revise-claude-md,no,,,,plugins/claude-md-management/commands/revise-claude-md.md,Update CLAUDE.md with learnings from this session
claude-plugins-official,hook,hooks,__init__.py,no,,,,plugins/hookify/hooks/__init__.py,
claude-plugins-official,hook,hooks,_base.py,no,,,,plugins/security-guidance/hooks/_base.py,
claude-plugins-official,hook,hooks,diffstate.py,no,,,,plugins/security-guidance/hooks/diffstate.py,
claude-plugins-official,hook,hooks,ensure_agent_sdk.py,no,,,,plugins/security-guidance/hooks/ensure_agent_sdk.py,
claude-plugins-official,hook,hooks,extensibility.py,no,,,,plugins/security-guidance/hooks/extensibility.py,
claude-plugins-official,hook,hooks,gitutil.py,no,,,,plugins/security-guidance/hooks/gitutil.py,
claude-plugins-official,hook,hooks,llm.py,no,,,,plugins/security-guidance/hooks/llm.py,
claude-plugins-official,hook,hooks,patterns.py,no,,,,plugins/security-guidance/hooks/patterns.py,
claude-plugins-official,hook,hooks,posttooluse.py,no,,,,plugins/hookify/hooks/posttooluse.py,
claude-plugins-official,hook,hooks,pretooluse.py,no,,,,plugins/hookify/hooks/pretooluse.py,
claude-plugins-official,hook,hooks,review_api.py,no,,,,plugins/security-guidance/hooks/review_api.py,
claude-plugins-official,hook,hooks,security_reminder_hook.py,no,,,,plugins/security-guidance/hooks/security_reminder_hook.py,
claude-plugins-official,hook,hooks,session_state.py,no,,,,plugins/security-guidance/hooks/session_state.py,
claude-plugins-official,hook,hooks,sg-python.sh,no,,,,plugins/security-guidance/hooks/sg-python.sh,
claude-plugins-official,hook,hooks,stop-hook.sh,no,,,,plugins/ralph-loop/hooks/stop-hook.sh,
claude-plugins-official,hook,hooks,stop.py,no,,,,plugins/hookify/hooks/stop.py,
claude-plugins-official,hook,hooks,userpromptsubmit.py,no,,,,plugins/hookify/hooks/userpromptsubmit.py,
claude-plugins-official,mcp,,discord,no,,,,external_plugins/discord/.mcp.json#discord,bun
claude-plugins-official,mcp,,fakechat,no,,,,external_plugins/fakechat/.mcp.json#fakechat,bun
claude-plugins-official,mcp,,imessage,no,,,,external_plugins/imessage/.mcp.json#imessage,bun
claude-plugins-official,mcp,,telegram,no,,,,external_plugins/telegram/.mcp.json#telegram,bun
claude-plugins-official,plugin,agent-sdk-dev,agent-sdk-dev,no,,,,plugins/agent-sdk-dev/.claude-plugin/plugin.json,
claude-plugins-official,plugin,asana,asana,no,,,,external_plugins/asana/.claude-plugin/plugin.json,
claude-plugins-official,plugin,claude-code-setup,claude-code-setup,no,,,,plugins/claude-code-setup/.claude-plugin/plugin.json,
claude-plugins-official,plugin,claude-md-management,claude-md-management,no,,,,plugins/claude-md-management/.claude-plugin/plugin.json,
claude-plugins-official,plugin,code-modernization,code-modernization,no,,,,plugins/code-modernization/.claude-plugin/plugin.json,
claude-plugins-official,plugin,code-review,code-review,no,,,,plugins/code-review/.claude-plugin/plugin.json,
claude-plugins-official,plugin,code-simplifier,code-simplifier,no,,,,plugins/code-simplifier/.claude-plugin/plugin.json,
claude-plugins-official,plugin,commit-commands,commit-commands,no,,,,plugins/commit-commands/.claude-plugin/plugin.json,
claude-plugins-official,plugin,context7,context7,no,,,,external_plugins/context7/.claude-plugin/plugin.json,
claude-plugins-official,plugin,cwc-makers,cwc-makers,no,,,,plugins/cwc-makers/.claude-plugin/plugin.json,
claude-plugins-official,plugin,discord,discord,no,,,,external_plugins/discord/.claude-plugin/plugin.json,
claude-plugins-official,plugin,example-plugin,example-plugin,no,,mvp-plugin (75%),,plugins/example-plugin/.claude-plugin/plugin.json,
claude-plugins-official,plugin,explanatory-output-style,explanatory-output-style,no,,,,plugins/explanatory-output-style/.claude-plugin/plugin.json,
claude-plugins-official,plugin,fakechat,fakechat,no,,,,external_plugins/fakechat/.claude-plugin/plugin.json,
claude-plugins-official,plugin,feature-dev,feature-dev,no,,,,plugins/feature-dev/.claude-plugin/plugin.json,
claude-plugins-official,plugin,firebase,firebase,no,,,,external_plugins/firebase/.claude-plugin/plugin.json,
claude-plugins-official,plugin,frontend-design,frontend-design,no,,,,plugins/frontend-design/.claude-plugin/plugin.json,
claude-plugins-official,plugin,github,github,no,,,,external_plugins/github/.claude-plugin/plugin.json,
claude-plugins-official,plugin,gitlab,gitlab,no,,,,external_plugins/gitlab/.claude-plugin/plugin.json,
claude-plugins-official,plugin,greptile,greptile,no,,,,external_plugins/greptile/.claude-plugin/plugin.json,
claude-plugins-official,plugin,hookify,hookify,no,,,,plugins/hookify/.claude-plugin/plugin.json,
claude-plugins-official,plugin,imessage,imessage,no,,,,external_plugins/imessage/.claude-plugin/plugin.json,
claude-plugins-official,plugin,laravel-boost,laravel-boost,no,,,,external_plugins/laravel-boost/.claude-plugin/plugin.json,
claude-plugins-official,plugin,learning-output-style,learning-output-style,no,,,,plugins/learning-output-style/.claude-plugin/plugin.json,
claude-plugins-official,plugin,linear,linear,no,,,,external_plugins/linear/.claude-plugin/plugin.json,
claude-plugins-official,plugin,math-olympiad,math-olympiad,no,,,,plugins/math-olympiad/.claude-plugin/plugin.json,
claude-plugins-official,plugin,mcp-server-dev,mcp-server-dev,no,,,,plugins/mcp-server-dev/.claude-plugin/plugin.json,
claude-plugins-official,plugin,mcp-tunnels,mcp-tunnels,no,,,,plugins/mcp-tunnels/.claude-plugin/plugin.json,
claude-plugins-official,plugin,playground,playground,no,,,,plugins/playground/.claude-plugin/plugin.json,
claude-plugins-official,plugin,playwright,playwright,no,,,,external_plugins/playwright/.claude-plugin/plugin.json,
claude-plugins-official,plugin,plugin-dev,plugin-dev,no,,,,plugins/plugin-dev/.claude-plugin/plugin.json,
